Estimate	Pval	FDR
Alas2	-0.63923721988535	0.0807517320819162	0.498223709543257
Alcam	0.00374564548051524	0.936383210761713	0.994265837439901
Aldh16a1	0.178350184521262	0.0988292374488426	0.54057193057559
Aldh18a1	-0.0427428054519648	0.686540484757308	0.958594701201069
Aldh1a1	-0.0510508730205164	0.662996702795437	0.954434830459292
Aldh1a2	-0.181490683128608	0.416340917632139	0.869551163242419
Aldh1a7	0.622338315565063	0.000144390344977818	0.00698584426811867
Aldh1b1	0.0766858196716143	0.618112956219723	0.944143747859886
Aldh1l1	-0.215773425036186	0.112474830980692	0.570322626953238
Aldh1l2	-0.0250401495348079	0.839920270073485	0.984029686277922
Aldh2	-0.0458113044420862	0.480868056586105	0.897600621754615
Aldh3a1	0.0975494481645953	0.515396651158853	0.91258214538825
Aldh3a2	-0.0463814576987571	0.206639147256715	0.715698181538562
Aldh3b1	-0.180648162678264	0.21194413014712	0.720567152993487
Aldh3b2	-0.34230595516211	0.172634486870601	0.677898148285221
Aldh4a1	-0.0261935318976851	0.8032922157757	0.980184140730502
Aldh5a1	0.00765652618775041	0.855149664627253	0.986106313258111
Aldh6a1	0.0316656553718625	0.354379491138673	0.837906204297954
Aldh7a1	0.0598932106787104	0.436839421823748	0.87916977119706
Aldh9a1	0.16631751543712	0.212170015582309	0.720567152993487
Aldoa	0.0445595374880931	0.173727725048818	0.680035635270079
Aldob	0.165732627252858	0.218927223932396	0.725472353799372
Aldoc	-0.102053393435516	0.0576488866618756	0.422662835640742
Alg1	0.0727170087005127	0.173600690233479	0.680035635270079
Alg10b	0.0384005049031259	0.35045289144506	0.83659384066025
Alg11	-0.0217979240858959	0.69781169152055	0.962212095734876
Alg12	-0.0597299904629972	0.598901959561488	0.940021018653251
Alg13	0.0595845094474788	0.643742632761881	0.950705704056652
Alg14	-0.0488882174827823	0.641958193820059	0.94986504995064
Alg2	-0.0254376595271895	0.6925028052338	0.960846419782784
Alg3	0.0950994725566389	0.409842199718516	0.866643677236018
Alg5	0.142812865615452	0.0719403276615886	0.47078077481383
Alg6	0.128442787937587	0.124969389408157	0.598009179365646
Alg8	-0.170212045225887	0.356393160933497	0.837906204297954
Alg9	0.0684492348055182	0.668475474008756	0.955901796839348
Alk	0.0507391376010215	0.738890384818979	0.969530320731735
Alkbh1	0.0867194005097539	0.296722380151838	0.796975557746962
Alkbh2	0.100252081989743	0.533352704756509	0.918847781229303
Alkbh3	-0.0719709817885802	0.538800734381327	0.921781870823592
Alkbh4	0.0949868398958299	0.0164611131082739	0.205996697271117
Alkbh5	0.0474547410906956	0.298278958923829	0.797965455000499
Alkbh6	-0.0149003076003024	0.824105846754581	0.980352974154106
Alkbh7	0.0932233558045843	0.431248738797544	0.876002725850593
Alkbh8	0.0341200953805805	0.473814961153521	0.895787204903246
Alox12b	0.687222436691526	6.35762850142996e-07	9.06980577668674e-05
Alox5ap	0.448353150126629	0.00425127073338616	0.0863426116654444
Alox8	0.0977271877240645	0.643894101576982	0.950705704056652
Aloxe3	0.564211071399993	0.00522070297895616	0.0991484478330558
Alpl	-0.258516480652107	0.28427979834308	0.785446570399736
Als2	-0.052219858146372	0.0392982989931785	0.339516475750689
Als2cl	-0.0305338824078612	0.852390424581045	0.986106313258111
Alyref	0.00966963400430593	0.875851640308791	0.986106313258111
Alyref2	-0.0296483397363231	0.828307146309597	0.981522955100453
Amacr	-0.24553875127794	0.000917408208277681	0.0288471327217061
Ambra1	-0.0359166095519464	0.457344764718954	0.887310375682922
Amd1	-0.0214339870330493	0.761521621451221	0.973039116683867
Amdhd2	-0.0109813260199292	0.969808082742179	0.998305170504145
Amer1	0.164931145932958	0.309740158790832	0.807808917399306
Amer2	0.043655322915987	0.266015288314954	0.770154502176513
Amer3	0.00649148654975436	0.950259567115884	0.995145453186401
Amfr	0.0136364095652977	0.798209713109852	0.980184140730502
Amigo1	-0.0793492791302206	0.00291483269748349	0.0660180297790183
Amigo2	-0.118893394641954	0.17478041935671	0.681605872821864
Amigo3	-0.050264374701001	0.798477490962565	0.980184140730502
Ammecr1	0.015186133947083	0.918435191114635	0.9925919266526
Ammecr1l	0.123912066437495	0.102516203041106	0.547445361843219
Amn	-0.110241242714485	0.354940046714778	0.837906204297954
Amn1	-0.130040683277452	0.0447050175739729	0.365336716836379
Amot	0.0491218527771213	0.615569734852707	0.943710496193315
Amotl1	0.0818692611166848	0.239175008167832	0.74357319352353
Amotl2	-0.0290728303039845	0.820872748648362	0.980352974154106
Ampd2	-0.0596921866515439	0.168030323756699	0.673557465267391
Ampd3	-0.0805786354340888	0.545707981980175	0.924505505772272
Amph	-0.0084451826481991	0.86538226479564	0.986106313258111
Amt	-0.0567874429648678	0.611898011033764	0.943710496193315
Amy1	0.0342863979586053	0.755797441402374	0.972204354478402
Amz1	0.201561966696626	0.000317346277647568	0.0128483759273716
Amz2	0.0623999650920139	0.13471986330194	0.619611506124282
Anapc1	-0.00550560183500267	0.916925912433058	0.992468559246301
Anapc10	-0.00659370296786237	0.950991513523327	0.995145453186401
Anapc11	0.110211673727597	0.235762802863919	0.740840032347049
Anapc13	-0.015490851957586	0.861733257802876	0.986106313258111
Anapc15	-0.0152940974818911	0.86206015358006	0.986106313258111
Anapc16	0.0420377928107944	0.56499950460986	0.9309454532001
Anapc2	0.0616782645134486	0.292555314192201	0.794103005272882
Anapc4	0.00580245810901122	0.931704274763827	0.994124729992627
Anapc5	-0.0133848913671159	0.463144159283907	0.890032573160009
Anapc7	0.0538867617712147	0.356932900444235	0.837906204297954
Ang	-0.0550388538926898	0.622341597272084	0.944830971566836
Angel1	-0.174410800643462	0.0940358852649412	0.528865634103736
Angel2	-0.0690170956956382	0.396085526508672	0.860291652860439
Angpt1	0.188576668098505	0.312561596745286	0.810449062803966
Angptl6	-0.0221997078944169	0.807269331718964	0.980184140730502
Ank	0.0120290707090784	0.748444928278911	0.970958107347401
Ank1	-0.114288119466951	0.0559062571841866	0.414744083984963
Ank2	0.0196453614453535	0.67482241682759	0.957441012606163
Ank3	-0.0459953254672812	0.571423348824597	0.933953016964107
Ankdd1b	0.0326344223480465	0.859728752686205	0.986106313258111
Ankfy1	0.0148618981961738	0.553991426926517	0.926788101867411
Ankhd1	0.0166050570910846	0.748536676347972	0.970958107347401
Ankib1	0.0416799170183509	0.377443368972343	0.849603788248768
Ankle2	0.0646587810056571	0.20100809642696	0.710496235844111
Ankmy1	-0.0632508654762816	0.667018334391092	0.955765855511182
Ankmy2	-0.0381104920896022	0.548439506342526	0.924812634821989
Ankra2	0.0640299332336587	0.379080117701082	0.850239507346019
Ankrd10	0.0992236991396974	0.158434828678005	0.660920164571949
Ankrd11	-0.00373538379209204	0.963720274030503	0.996788318163625
Ankrd12	0.0223075570038192	0.810219626803065	0.980184140730502
Ankrd13a	0.0663877170904956	0.31897144798836	0.814791189510885
Ankrd13b	0.109748734624025	0.153569812219091	0.652158248135037
Ankrd13c	0.0210967043323271	0.721240341139705	0.966007875566014
Ankrd13d	-0.0340059778588178	0.572033934023531	0.934088362807108
Ankrd16	-0.0517817376217518	0.496234039324872	0.906955903486051
Ankrd17	-0.0392810989342962	0.399298465158002	0.861230620620211
Ankrd24	-0.0743546535050626	0.390570809571552	0.856573156272252
Ankrd26	-0.081019608429465	0.318962180895449	0.814791189510885
Ankrd27	0.0296572539793644	0.298910941797567	0.798370335097635
Ankrd28	-0.0987932787340306	0.109657927427903	0.563480739487469
Ankrd29	0.0282500602116967	0.710969016431128	0.963942790085378
Ankrd33b	0.0850646708919447	0.124078645380609	0.596743143486168
Ankrd34a	0.00958247330594071	0.89432752902675	0.989192994823347
Ankrd34b	-0.0885139372276595	0.182987016059396	0.692644711872856
Ankrd34c	0.0137523374669629	0.926382443995124	0.994124729992627
Ankrd35	0.260681287400532	0.000464150015680342	0.0175315687325115
Ankrd37	0.13270198588701	0.527870113331647	0.918108876115451
Ankrd39	0.0144708624010605	0.902467817947355	0.989352605658772
Ankrd40	-0.0773121019686517	3.9093358031872e-05	0.002646598976267
Ankrd42	0.108925162504108	0.401683213660986	0.861937967357916
Ankrd44	-0.0193190766512486	0.911054235299577	0.991309583798213
Ankrd45	-0.00905767902314588	0.908257231732087	0.990883891956524
Ankrd46	0.0179694609674717	0.383205816100044	0.852340548593077
Ankrd49	-0.240064345920721	0.023436896277732	0.252706447332308
Ankrd50	-0.100160969460365	0.134330304585291	0.618898528637847
Ankrd52	-0.0831658420010257	0.00356465348122015	0.0754914392800622
Ankrd54	-0.0113060455732238	0.911657068202078	0.991617156975904
Ankrd6	-0.363032495308208	4.38316050122012e-13	3.87878396068686e-10
Ankrd63	0.386245641050366	0.00490242021212661	0.095197623837048
Ankrd9	-0.194551035785375	0.0069031710903753	0.11671683134147
Anks1	-0.0931104005350154	0.455021709501222	0.88692006907027
Anks1b	0.0848551779151808	0.00210073709674208	0.0526842750840842
Anks3	-0.0782433392337647	0.157658623442302	0.660376367239978
Anks6	-0.114245108326858	0.463490886739667	0.890032573160009
Ankzf1	-0.0525356946721854	0.595035951614478	0.938622891162185
Anln	-0.146597429018879	0.56203636940729	0.930177764533258
Ano10	-0.139030680909194	0.102323730173744	0.547114113566205
Ano3	0.168840728569895	0.0349202934933586	0.31975426170674
Ano4	0.216405733152063	0.0383154342070895	0.334760165297343
Ano6	0.00669399197820593	0.953841965621737	0.995257526899332
Ano8	-0.0192875340704394	0.782080660944235	0.977314464949861
Anp32a	-0.00137694647833345	0.984787887204363	0.999560212462957
Anp32b	0.116422439351603	0.305143356884825	0.804516077558225
Anp32e	-0.105755063478595	0.0227636654354295	0.248474934871838
Anpep	0.102851567304785	0.65497373444032	0.95244819993702
Antxr1	-0.0448102863834098	0.64774377136667	0.951162568585921
Anxa11	-0.162715229904414	0.0135448714139366	0.182457077288424
Anxa2	-0.0366894394024965	0.871159355650682	0.986106313258111
Anxa3	-0.0559609793407425	0.746759188534579	0.970664890373011
Anxa4	0.108644798966236	0.180514098229632	0.689605045626555
Anxa5	-0.0949476860773271	0.236704389025147	0.741587685850491
Anxa6	0.112147899427876	0.11197854598852	0.569266395671634
Anxa7	0.10554000372711	0.0936583646815221	0.527858715471607
Aoc2	-0.0413231307707235	0.839614253521985	0.984029686277922
Ap1ar	-0.0341404529968635	0.596300865964938	0.938880260117087
Ap1b1	-0.000153620930489462	0.996814864708903	0.999560212462957
Ap1g1	-0.0118946972974356	0.656054522705271	0.95265854857391
Ap1g2	0.323950032038842	0.00582968322153721	0.104824303964622
Ap1m1	0.0307642141579101	0.737835000280763	0.969530320731735
Ap1s1	0.0563079344024647	0.351948322697722	0.83659384066025
Ap1s2	0.117397873904992	0.158859769649639	0.660920164571949
Ap1s3	-0.161545940977502	0.346954133578685	0.833510715708034
Ap2a1	0.0523671766991097	3.99921288418703e-05	0.0026927308925105
Ap2a2	0.0889816622491461	0.0271953900754343	0.27937287532716
Ap2b1	-0.0787817758339869	4.97143259892141e-09	1.39979723790994e-06
Ap2m1	0.0418359902333597	0.3785154355328	0.850150059973868
Ap2s1	0.0187094466653104	0.7667405117741	0.974365927603477
Ap3b1	0.0464392371299581	0.665256649900616	0.955333601465473
Ap3b2	0.05971432563124	0.119919907704409	0.588335672638061
Ap3d1	0.0392540723689274	0.403987233121769	0.862425746722078
Ap3m1	-0.0346367467327057	0.63426171270947	0.947052011300801
Ap3m2	0.0743282578475262	0.0182362435667391	0.218853243408551
Ap3s1	-0.0880410865036298	0.386274659581648	0.853093699067304
Ap3s2	-0.0989182819087915	0.193081206324866	0.700958067649242
Ap4b1	-0.167435713378437	0.190447856941518	0.699628565829654
Ap4e1	0.0469645924193387	0.476439374461333	0.896293463990022
Ap4m1	-0.00580680744463181	0.951060756105469	0.995145453186401
Ap4s1	-0.0763983054919665	0.229279260070093	0.734986616092639
Ap5b1	-0.0341694277266986	0.848408237153684	0.986012019945966
Ap5m1	-0.0561206630133946	0.404607730365887	0.862797557519937
Ap5s1	-0.112243835429528	0.228388321014686	0.733887504937208
Ap5z1	-0.00980031625074195	0.89931304267591	0.989192994823347
Apaf1	0.186120078998349	0.10690451079502	0.55812894405373
Apba1	0.0348894507511939	0.517289015408861	0.913309621191447
Apba2	0.0131354525278537	0.833799337588419	0.983803808893612
Apba3	-0.0832091216997753	0.117511916932707	0.583275296025364
Apbb1	0.0489653998466289	0.0961804431957505	0.533393498416982
Apbb1ip	0.036277333599973	0.738755767477794	0.969530320731735
Apbb2	-0.0127259076894425	0.850854619992476	0.986106313258111
Apc	-0.0468708977952656	0.609698308373668	0.942779872995677
Apc2	-0.0152209879085478	0.861722750603289	0.986106313258111
Apcdd1	0.128347811118766	0.323736560805184	0.817690571216193
Apeh	-0.0568506700938334	0.588756294126466	0.937184469792047
Apex1	-0.0714678153941531	0.495826959612412	0.906955903486051
Apex2	0.00292629041974068	0.981166909510211	0.999560212462957
Aph1a	-0.0393613110129446	0.718222908960215	0.965317362961169
Aph1b	0.138577009831566	0.0767119014616531	0.485365074218252
Aph1c	-0.0340589953290889	0.735914932757583	0.969530320731735
Api5	0.0645071295574256	0.314092838284735	0.812209595806634
Apip	-0.094816704278335	0.354044035332157	0.837906204297954
Apitd1	-0.0508283615195557	0.801066027788977	0.980184140730502
Aplf	0.177334308316782	0.00646017808801758	0.111780930631913
Apln	0.0690768887062211	0.579557864633958	0.9361350075703
Aplp1	-0.00922012863879187	0.842784184373113	0.984745191002404
Aplp2	-0.0106022312960162	0.683997858659746	0.958594701201069
Apmap	0.0331632872709374	0.438814467602963	0.87916977119706
Apoa1bp	-0.142745209084332	0.00557225848761234	0.1033060777399
Apod	0.179159658705489	0.0145308248762586	0.191106570479795
Apoe	-0.129511925427497	0.0787188726629626	0.49164703608188
Apol8	-0.206963700739685	0.316477610962581	0.813586444219118
Apold1	-0.0137418342545714	0.946937408671071	0.99502283478351
Apoo	0.0523699902876329	0.460234937650713	0.888980463548664
Apool	-0.168851789020915	0.263972147396091	0.768409523987353
Apopt1	-0.110210369596296	0.186740851234506	0.696204980395018
App	-0.0297868305110135	0.150390478331072	0.646543198537665
Appbp2	-0.0113505028162939	0.76733641218623	0.974365927603477
Appl1	-0.0224911717754274	0.706717214436595	0.963587285831813
Appl2	-0.0284044570658226	0.615782161341361	0.943710496193315
Aprt	0.0695893156206452	0.374037199192439	0.848289774778973
Aptx	0.114625555464812	0.0617113358117867	0.438635536071271
Aqp11	-0.042360138338743	0.56348596010274	0.930718102929385
Aqp4	-0.00275834348252265	0.970966290610238	0.998698194152837
Aqr	-0.0655201444054009	0.388642274996661	0.854360921065556
Ar	0.0817935907173161	0.0971947447627339	0.536449924930178
Araf	0.061457228961614	0.296557228168482	0.796975557746962
Arap1	0.180141227926916	0.114958242968974	0.577363392517763
Arap2	-0.0747443178696053	0.345648169345366	0.832578428586041
Arap3	0.137804849898197	0.202676956223965	0.711796533672386
Arc	0.175992296116897	0.639072988063511	0.948458403653459
Arcn1	0.0194601723154565	0.730594375235221	0.968269420741179
Arel1	-0.0710486338033469	0.0717883365098735	0.47078077481383
Arf1	0.0153279842191181	0.558829091670334	0.92843417147697
Arf2	-0.0565346934940188	0.456397603952835	0.887310375682922
Arf3	0.0200517562770924	0.613950436907064	0.943710496193315
Arf4	0.0553809438902985	0.425775868342817	0.874325636537949
Arf5	0.0292633475095856	0.747228719061888	0.970664890373011
Arf6	-0.0234173210939348	0.645058693058375	0.950705704056652
Arfgap1	-0.0230704115782304	0.646903508463709	0.951162568585921
Arfgap2	-0.119520667555506	0.0836388793023279	0.507196317022291
Arfgap3	-0.0484416237558352	0.573955613430489	0.93496891832344
Arfgef1	-0.0258440110389816	0.683999409171644	0.958594701201069
Arfgef2	0.0115062616946935	0.749851319945521	0.971544664816976
Arfgef3	-0.0521763063177475	0.15165727702931	0.648561272045608
Arfip1	-0.155220266378951	0.397154652782481	0.860949787751332
Arfip2	0.0722169583870054	0.0121081832721528	0.168928246124663
Arfrp1	-0.12099286334145	0.125421227399881	0.598705498137563
Arg2	-0.0866480300613332	0.66245218536513	0.954092224728671
Arglu1	0.0155071597502339	0.771603225228466	0.975301942262611
Arhgap1	-0.0321799630643753	0.606884128415627	0.941553300854834
Arhgap10	-0.142452571755039	0.00731171914475581	0.120298656685763
Arhgap11a	-0.0072205481165744	0.958306566391512	0.995731613510781
Arhgap12	-0.10734293847108	0.132032645861878	0.614298089004741
Arhgap15	0.014867162369357	0.845459786203509	0.985413547378746
Arhgap17	0.0206698282284819	0.912787430115887	0.99194825138431
Arhgap18	-0.185113931514503	0.236981512351021	0.741587685850491
Arhgap19	0.0965984663593266	0.679138554303905	0.958586255205361
Arhgap20	-0.0829515563050916	0.416491775178022	0.869551163242419
Arhgap21	-0.0246350655996228	0.654710901149751	0.952243878180825
Arhgap22	0.209556873021862	0.000129607725465997	0.00634668027983491
Arhgap23	0.0364870183231206	0.261877702300367	0.767608445901598
Arhgap25	0.375190827955097	0.00448307072406795	0.0898717851140418
Arhgap26	0.0377268075930881	0.60742849237593	0.941738404710975
Arhgap27	0.238872313870805	0.10145968480969	0.546765372219285
Arhgap29	0.0876319238964464	0.59393071995908	0.938594466897895
Arhgap31	0.156277173745439	0.104434505749486	0.553844666569167
Arhgap32	-0.0480192711543541	0.424215883572316	0.873311795466626
Arhgap33	0.000571717402161091	0.992462558213499	0.999560212462957
Arhgap35	-0.0915942076161595	0.000386626611288854	0.0150626323498667
Arhgap39	0.0180777734300686	0.773212427814444	0.975568394187493
